order_uuid,component_name,system_name,manufacturer_id,part_no,serial_no,status,status_date,ordered_by
9212afa8-ce0a-41f1-93d1-037f9946ee40,passenger flange ELE,ELECTRICAL,7957,113136,3475735,PENDING,1991-10-18 00:35:32,racecar.palindrome
1ed4cb68-a08f-4f9a-a1c5-fd5dda1d4ed3,driver_casing_NAV,NAVIGATION,1998,554152,133317,SHIPPED,2002-10-23 07:41:53,
f2e75c01-dfb2-4bee-bee5-581454c70b99,Passenger drain tra,TRANSMISSION,7957,161832,6169903,RECEIVED,2006-11-01 14:50:27,
0be30cda-1b5d-4043-ba85-580299691d5a,roof drain HYD,HYDRAULIC,7957,736490,2120948,ORDERED,1995-09-21 03:09:34,
d00431eb-2b0f-482c-9e2f-1769d86d0adb,roof screw HYD,HYDRAULIC,2489,321834,9164458,RECEIVED,2004-02-12 02:50:37,
816eb75f-aecb-4a24-9b18-d6bf12324409,Engine-bay_wheel_tra,TRANSMISSION,1783,860651,3889634,RECEIVED,2014-11-19 00:54:30,
203861f3-8ad2-4c7b-9bdd-0eacedd87fc9,bed bearing ELE 002,ELECTRICAL,1998,152030,3678392,PENDING,2017-09-10 08:33:34,Richard Feynman
c12dd7d6-d252-4722-905c-0d51062ef036,Passenger joint ele 001,ELECTRICAL,7957,153724,4918840,ORDERED,2002-12-10 04:43:37,
9646b0b2-2cc9-4e66-928c-0659fb453fd2,passenger bearing HYD,HYDRAULIC,3333,948911,3029460,PENDING,2012-01-30 14:33:01,"Picard, JL"
d2dda4b0-aa20-49b7-8698-475cb6a58f88,driver pump HYD,HYDRAULIC,2489,682666,6566609,RECEIVED,2002-03-20 07:52:46,
04cf7fcd-6d8d-4554-b1ad-18f52ef26f02,cabin_casing_ELE,ELECTRICAL,7957,511358,1186424,SHIPPED,2004-05-10 03:58:07,
43deb2f4-bb19-4866-93bd-5d9b47699d86,Wheel-well_screw_holder_hyd,HYDRAULIC,1998,152030,2346301,SHIPPED,1992-09-08 20:09:08,
1a7990b2-e6df-4b88-8516-ed20d2ee5407,roof_tank_TRA,TRANSMISSION,7957,187556,2061460,ORDERED,2024-08-21 13:37:39,
1a18fd28-d305-4992-851b-a0ac30c29ff6,engine-bay casing TRA,TRANSMISSION,6467,102059,2175296,PENDING,2007-10-15 17:14:12,"Bolton, Michael"
f80d58cc-8d58-4059-844e-e0da6ffd381d,passenger piston HYD,HYDRAULIC,3333,899469,7534283,ORDERED,2006-06-19 01:46:05,
fcd568fd-a7ad-4323-a038-eb70164619ac,passenger_wiring_ELE,ELECTRICAL,2489,424735,4236925,ORDERED,1991-10-22 03:17:29,
2e1fb0a6-ac35-47ff-9e75-728fa33cdce8,Driver_o-ring_hyd,HYDRAULIC,2489,483017,5860683,SHIPPED,2011-10-27 17:12:12,
674ccf74-317a-4772-bd1d-04d00617df9c,Driver_joint_ele,ELECTRICAL,6467,399809,2846547,PENDING,2005-06-24 05:34:24,jane.doe
b3b59a1f-2bb4-4f4b-a25b-a17272667624,driver casing ELE,ELECTRICAL,1484,552320,5740147,PENDING,2022-10-05 22:36:40,racecar.palindrome
91cecf87-3a94-4c1b-abaf-254071d7907c,bed_screw_ELE,ELECTRICAL,1484,977856,4974302,PENDING,1989-02-09 07:02:35,"Unicorn, Doug"
ed8c6a97-c5cb-4ea5-bf4f-2a6dbccbbd23,engine-bay_casing_TRA,TRANSMISSION,6467,188693,5372317,ORDERED,2011-04-08 03:50:02,
7cea04b1-7a3c-4dab-b17b-93b8da173453,engine-bay piston ELE,ELECTRICAL,6467,243984,1610169,RECEIVED,2011-01-24 03:41:20,
6fefa6c9-9e05-4a8e-b988-47a74165e3a8,wheel-well wiring ELE,ELECTRICAL,1484,443240,1932793,RECEIVED,2024-10-15 20:06:48,
b155139a-ada0-44f5-a537-574c6b49fd7f,wheel-well bolt bracket ELE,ELECTRICAL,1998,626000,7771727,SHIPPED,1997-09-20 09:35:47,
c8c8a1b7-214c-4755-9c81-e14c7fa2aa6c,Engine-bay screw hyd 002,HYDRAULIC,1998,659588,6125935,ORDERED,1998-04-26 10:22:36,
886709cb-947d-4ea9-847d-cca60c4d8451,passenger_plug_ELE,ELECTRICAL,1998,901858,4671897,PENDING,2001-01-02 01:54:52,"Palindrome, Racecar"
4eda27ec-9de9-49c2-8bce-32bcba2460ca,Cabin_plug_nav,NAVIGATION,6467,405926,5427380,PENDING,1997-06-20 04:36:24,JL Picard
c779c927-481e-4a8f-9a11-524791914397,Bed_weld_ele,ELECTRICAL,6467,123039,543700,SHIPPED,2011-08-25 08:07:32,
24dd7830-23fa-42d4-a1c5-43d986b36242,passenger_bolt_HYD,HYDRAULIC,1998,103213,2925007,PENDING,2021-02-13 03:23:18,Jane Doe
3154d48d-5091-4286-92b9-edf37d059ae1,Wheel-well_screw_holder_hyd,HYDRAULIC,1484,242235,9224398,SHIPPED,1995-08-12 13:30:20,
e317f72e-90d7-4db2-bbe1-3793a03b757b,Roof_drain_hyd,HYDRAULIC,1783,749396,5593525,PENDING,1990-04-05 14:34:40,"Doe, Jane"
6dc6eda4-6386-4d64-b744-f38f662b09a0,Driver casing nav,NAVIGATION,6467,952903,5284050,PENDING,2016-06-28 15:47:17,jl.picard
90ae832a-be0b-4641-96b3-b38dd9f309e9,Engine-bay flange hyd,HYDRAULIC,6467,186730,1161233,RECEIVED,2014-08-03 16:52:44,
1f0a5977-ba9d-4a78-8fc4-86190cb807c0,passenger_casing_ELE,ELECTRICAL,2489,424735,345013,PENDING,2016-04-09 01:29:01,JL Picard
a7ff4a63-76b9-4340-9afd-4ac27ae6bb82,Bed weld ele,ELECTRICAL,1998,626267,2140029,PENDING,2002-08-26 03:39:21,jl.picard
9502ed4d-5bd1-439f-903a-5d1cbe2b1bec,Roof_piston_ele,ELECTRICAL,7957,858420,608105,PENDING,1999-03-31 16:55:48,john.doe
fc29a627-fe8e-4b3c-8660-9a3e16fd8ea7,engine-bay screw HYD 001,HYDRAULIC,1998,239013,2309176,SHIPPED,2016-02-11 10:00:04,
913d681b-21ce-406c-894d-9bac43b83392,Bed_weld_ele,ELECTRICAL,2489,424735,2178172,RECEIVED,2017-11-12 03:26:47,
b43031f9-07a2-4e1e-85cc-d9d284f3f9d2,Roof tank tra,TRANSMISSION,7957,400565,9412786,ORDERED,1998-09-04 19:05:20,
126410aa-3a9f-4c9e-9f4d-467a16a127fa,Bed_casing_nav,NAVIGATION,7957,262503,39782,SHIPPED,1991-01-02 09:19:31,
8d1b8a5e-bb1b-46bd-a8a6-b2022dae9736,Driver wiring ele,ELECTRICAL,6467,352084,7943152,ORDERED,2002-12-23 00:56:35,
aaa6773a-7c14-41a9-a680-ed87ff40f6e2,bed_screw_ELE,ELECTRICAL,6467,102059,3729130,SHIPPED,2012-09-10 15:19:27,
4f710262-9a3e-4480-9c33-c6bafd081dc5,Bed drain ele,ELECTRICAL,7957,485864,4651828,ORDERED,2016-06-07 16:52:12,
86a8ce51-7fb4-4ed5-a84a-8efb1f1dbdbf,Roof chassis ele,ELECTRICAL,1998,239013,6027558,ORDERED,2000-06-10 23:58:45,
bcf3c028-e74e-4e46-b01f-26a781aab753,passenger drain TRA,TRANSMISSION,1998,239013,2860900,ORDERED,1997-03-09 02:26:59,
67f59885-bc8d-4865-b8bc-04018b4487a0,Driver flange tra,TRANSMISSION,1998,674290,4919956,RECEIVED,2017-02-14 12:02:52,
71b04d29-d3db-4846-b78a-8f2831966c77,Roof piston tra,TRANSMISSION,7957,262503,177684,ORDERED,1990-05-25 21:43:01,
6abd4bac-9c9b-4d7e-8578-c0392002dae2,Roof chassis ele,ELECTRICAL,1484,624547,4230145,PENDING,1993-05-09 01:48:26,"Unicorn, Doug"
fa3970b9-a2e3-4762-bc7e-da0ebd90481c,roof_piston_ELE,ELECTRICAL,6467,672600,3949911,ORDERED,2011-09-04 19:44:16,
80f2957c-7310-4e0b-8408-d5a8ff359ee5,Wheel-well_filter_tra,TRANSMISSION,1998,173845,3424704,ORDERED,1991-12-02 14:48:02,
449f15b9-a037-40af-9bf1-5d755f106906,Roof tank tra,TRANSMISSION,1484,594170,2002787,SHIPPED,2017-04-22 06:36:06,
bb31e673-b32e-4933-8ea9-972fdd03b00d,Wheel-well_plug_hyd,HYDRAULIC,3333,261486,1512298,ORDERED,2003-12-14 17:57:13,
1202ebbd-fe33-4256-827a-ddf71c79b233,Wheel-well bolt bracket ele,ELECTRICAL,1484,552320,6534436,ORDERED,1990-12-01 05:14:25,
1d011e5a-c0e4-40ee-8105-5205f9be0b63,Wheel-well screw holder hyd,HYDRAULIC,1783,749396,6309459,PENDING,2024-08-09 18:26:27,Doug Unicorn
c3d2bdc1-5d9b-4d9c-a355-45145b946b44,passenger plug ELE,ELECTRICAL,2489,764226,7819262,RECEIVED,2003-01-23 22:11:11,
8435a530-343e-4df2-b1c9-5f640dd98bff,roof tank TRA,TRANSMISSION,1783,825129,2038366,RECEIVED,2000-09-25 23:07:50,
f2e75c01-dfb2-4bee-bee5-581454c70b99,Passenger drain tra,TRANSMISSION,7957,161832,6169903,ORDERED,2006-10-27 07:50:33,
5af47a05-5636-42d2-a6c7-d2118f0ee403,engine-bay screw HYD 001,HYDRAULIC,1783,625426,893157,SHIPPED,2007-08-10 20:44:18,
02bef1e7-4db3-4fba-b91d-1ed5137d11ea,cabin_casing_NAV,NAVIGATION,1484,594170,7046349,RECEIVED,1995-02-23 20:06:18,
24dd7830-23fa-42d4-a1c5-43d986b36242,passenger_bolt_HYD,HYDRAULIC,1998,103213,2925007,SHIPPED,2021-02-18 08:24:19,
eb91d057-8eeb-41bb-8193-571194fbe469,wheel-well_filter_HYD,HYDRAULIC,3333,900516,7657409,PENDING,2009-03-23 01:21:56,"Unicorn, Doug"
5af47a05-5636-42d2-a6c7-d2118f0ee403,engine-bay screw HYD 001,HYDRAULIC,1783,625426,893157,ORDERED,2007-08-08 13:37:15,
5251767c-a38a-439e-802c-c725d58f2560,Passenger_plug_tra,TRANSMISSION,1484,601647,7847364,RECEIVED,1993-07-05 22:37:55,
1846dfcd-73bd-416f-bab9-63f1b4964942,Driver_pump_hyd,HYDRAULIC,1998,691882,6168735,PENDING,2007-03-28 03:03:32,"Scott, Michael"
3c5e982b-7304-46a8-8f3d-cd952b6eac63,Driver_flange_tra,TRANSMISSION,7957,952758,8765091,RECEIVED,1998-05-11 04:15:06,
af3d7d83-b4e1-4830-b2eb-aed0e0f9a39b,Roof plug hyd,HYDRAULIC,7957,615844,8704667,SHIPPED,1999-07-01 05:20:48,
4e5f81bc-c39e-488d-b449-d1216d70cc78,Roof plug hyd,HYDRAULIC,1484,624547,9742994,PENDING,2016-07-19 02:43:20,John Doe
86e6ec1f-dbf4-4f59-abb0-976c19c90a88,bed tank ELE,ELECTRICAL,1783,963787,9770404,RECEIVED,2007-09-18 05:25:29,
a20d20ac-7acd-4b93-932a-fa8e4412f5c0,wheel-well_plug_HYD,HYDRAULIC,3333,448947,1417210,RECEIVED,2017-11-15 04:58:16,
9212afa8-ce0a-41f1-93d1-037f9946ee40,passenger flange ELE,ELECTRICAL,7957,113136,3475735,RECEIVED,1991-10-24 19:16:30,
cccda1b5-3541-47e8-9b30-49f32b7ad1e7,Driver casing ele,ELECTRICAL,7957,732870,1622630,RECEIVED,2010-11-04 20:03:04,
5e82cd59-1332-4a61-abd1-89a781416c23,bed bearing ELE 002,ELECTRICAL,6467,405926,3824389,PENDING,2021-05-02 09:45:25,"Palindrome, Racecar"
43deb2f4-bb19-4866-93bd-5d9b47699d86,Wheel-well_screw_holder_hyd,HYDRAULIC,1998,152030,2346301,ORDERED,1992-09-01 02:12:03,
3fc5df01-895b-4a15-9539-99d1bda28f3f,engine-bay screw HYD 002,HYDRAULIC,7957,333617,3926559,SHIPPED,2024-06-29 22:02:19,
5af47a05-5636-42d2-a6c7-d2118f0ee403,engine-bay screw HYD 001,HYDRAULIC,1783,625426,893157,RECEIVED,2007-08-19 07:14:07,
425e76ab-a81c-4c5c-bacd-f21c19bf69e2,bed_tank_ELE,ELECTRICAL,7957,140100,5811750,RECEIVED,1997-09-10 01:39:03,
b3d66935-d81b-4af9-9780-72df96c01f9a,driver pump HYD,HYDRAULIC,7957,814127,3746498,ORDERED,1999-11-17 12:46:20,
68a55f27-8f09-4364-81d0-e815b5ad4bf7,Cabin plug holder ele,ELECTRICAL,6147,602504,2044617,ORDERED,2005-03-16 00:38:00,
5c4bfed7-0cba-4210-88df-7810c3735fc2,bed_weld_ELE,ELECTRICAL,2489,917879,8572988,PENDING,1993-11-12 11:58:25,michael.scott
74c69a93-f0a8-402b-bc58-e1e6dbfef060,Roof chassis ele,ELECTRICAL,1783,719803,6114562,ORDERED,2011-12-12 20:51:53,
67f59885-bc8d-4865-b8bc-04018b4487a0,Driver flange tra,TRANSMISSION,1998,674290,4919956,PENDING,2017-01-27 03:23:00,"Doe, John"
e317f72e-90d7-4db2-bbe1-3793a03b757b,Roof_drain_hyd,HYDRAULIC,1783,749396,5593525,RECEIVED,1990-04-19 23:54:22,
a053c6e1-c46d-4008-a3a2-0bd2acaef38f,Cabin casing nav,NAVIGATION,1484,594170,2438528,ORDERED,2000-10-24 16:53:18,
496100a2-0061-445b-b42a-51021f07d098,cabin_casing_NAV,NAVIGATION,6467,605173,2552823,ORDERED,2016-06-07 16:19:21,
b1d5a336-06d7-4977-8acb-03ad4a91ce73,bed screw ELE,ELECTRICAL,2489,764226,8440803,PENDING,1996-04-20 11:15:19,"Feynman, Richard"
b66a2adc-2407-45b1-af68-bd225c1ba98d,Engine-bay screw hyd 002,HYDRAULIC,6467,352084,8025175,SHIPPED,2015-01-03 05:54:53,
dd09f83b-322f-4418-a6f9-9b2467699844,Engine-bay pump hyd,HYDRAULIC,2489,266508,2463512,SHIPPED,1989-06-09 06:47:32,
caae2abb-8272-4e14-bdc5-51273dfec7d3,roof_plug_HYD,HYDRAULIC,1484,153300,97525,ORDERED,1992-12-29 13:34:11,
01d9ff5d-3daf-4656-b50b-6298cdda9305,bed casing NAV,NAVIGATION,2489,725819,9667125,PENDING,2017-07-30 08:54:46,michael.scott
d2ea596f-e72b-40ef-a909-df2213ebcd15,bed_bearing_ELE_002,ELECTRICAL,3333,948911,8138051,ORDERED,1996-12-09 02:41:20,
ed8c6a97-c5cb-4ea5-bf4f-2a6dbccbbd23,engine-bay_casing_TRA,TRANSMISSION,6467,188693,5372317,PENDING,2011-04-07 10:52:19,richard.feynman
6c9a8258-c2e0-44d8-99dd-1ac36b85bbbc,Wheel-well wiring ele,ELECTRICAL,3333,926167,5206359,ORDERED,2007-01-03 23:32:21,
75177c02-c21f-470b-a803-f33ae0f7bb11,roof_screw_HYD,HYDRAULIC,1484,801304,4669938,PENDING,2017-04-10 00:03:23,jane.doe
77c444ba-900f-412a-8f48-061f568727be,roof_drain_HYD,HYDRAULIC,2489,266508,7791052,RECEIVED,1989-02-01 23:22:02,
982a3c9b-9b36-46b7-a02b-d191fd87e289,wheel-well wiring NAV,NAVIGATION,1484,594170,1964141,ORDERED,1997-09-29 20:38:53,
930af4ae-847a-46fc-a003-de81f60eb5c4,wheel-well_wiring_NAV,NAVIGATION,7957,930619,8463337,SHIPPED,2003-05-07 04:11:56,
2582a0a1-eca2-489a-aa83-4a138569ba2d,Driver_casing_ele,ELECTRICAL,2489,840669,3873870,PENDING,2002-07-05 05:24:49,Richard Feynman
9502ed4d-5bd1-439f-903a-5d1cbe2b1bec,Roof_piston_ele,ELECTRICAL,7957,858420,608105,SHIPPED,1999-04-11 05:48:18,
e16327c2-1991-4f71-a9b9-9dbeb636ed6b,engine-bay casing TRA,TRANSMISSION,1998,219197,1903666,SHIPPED,2012-05-13 14:55:05,
2f8fe4c9-bdd2-4514-b6d8-2575feb5d4b6,roof plug HYD,HYDRAULIC,2489,861735,7324857,ORDERED,2014-06-01 11:14:49,
60a52e55-b03a-44fb-94c1-3b50362aee91,Roof piston tra,TRANSMISSION,3333,760303,6510008,SHIPPED,2008-02-06 04:05:20,
65abfb02-f5cd-46d4-9ddd-5ed318eb2b08,passenger plug ELE,ELECTRICAL,3333,727588,288572,PENDING,2007-03-30 21:23:01,"Feynman, Richard"
893ceac3-d32a-4a14-b23f-edf3a95fdbf2,Cabin casing ele,ELECTRICAL,7957,313506,2378136,SHIPPED,1992-10-20 18:32:05,
f5257720-ceb7-41f4-8dfc-25880fccadd4,Engine-bay_screw_hyd_002,HYDRAULIC,7957,268527,1928609,ORDERED,1995-09-19 13:20:46,
9a1d4bcb-5bce-4b4a-a674-a28458d28810,driver flange ELE 002,ELECTRICAL,3333,727588,3414482,ORDERED,2008-01-12 09:22:42,
1009efed-661a-4081-9044-afb5946bcd9f,roof_screw_HYD,HYDRAULIC,1998,659588,4359417,PENDING,1997-06-28 08:35:22,jane.doe
243b4390-37e3-483e-bc15-36f230f93157,roof_tank_TRA,TRANSMISSION,1783,168435,3414354,RECEIVED,2004-10-03 00:00:23,
bb24d40e-f639-4f7d-aeaf-98017dca9aec,driver joint ELE,ELECTRICAL,1484,349776,3504005,RECEIVED,2024-10-02 16:01:58,
c3257ad0-e54a-4d54-95e7-22bc827c6e31,driver_filter_NAV,NAVIGATION,7957,333617,2096316,SHIPPED,1989-04-27 22:51:22,
78f18f03-a6bd-4844-837f-fbcfb870ebb8,bed drain ELE,ELECTRICAL,6467,978337,5983168,PENDING,2020-11-11 04:23:56,"Unicorn, Doug"
1388ab38-f00a-4be8-93b0-91b08151a047,Wheel-well wiring nav,NAVIGATION,1998,219197,6919848,RECEIVED,1999-01-14 05:48:01,
13a72ae0-36eb-4e1e-bebb-0dd2ea0328a5,engine-bay_screw_HYD_001,HYDRAULIC,1484,376748,6097778,ORDERED,2016-03-23 14:26:55,
a844ca25-2a0b-48ad-b154-45d4c4c09209,Engine-bay_screw_ele,ELECTRICAL,1783,740375,7147907,RECEIVED,2006-06-05 09:06:39,
aa75e35d-91f2-4f40-9177-0c41b5019378,Bed casing nav,NAVIGATION,3333,858730,4542589,RECEIVED,1991-08-14 17:44:02,
dc1dbcf7-8f80-47ae-ba47-7963170947bd,Driver filter nav,NAVIGATION,7957,486243,1070352,ORDERED,2003-02-26 17:17:46,
04cf7fcd-6d8d-4554-b1ad-18f52ef26f02,cabin_casing_ELE,ELECTRICAL,7957,511358,1186424,ORDERED,2004-05-10 01:33:09,
f5257720-ceb7-41f4-8dfc-25880fccadd4,Engine-bay_screw_hyd_002,HYDRAULIC,7957,268527,1928609,SHIPPED,1995-09-21 09:03:23,
4ad89b43-37aa-4cdf-a290-10c7bf4c7796,roof piston TRA,TRANSMISSION,1484,928893,9137606,RECEIVED,2020-08-30 17:05:20,
3c464349-31ec-4a44-941b-ac1dfc2ad8b4,Driver_o-ring_hyd,HYDRAULIC,2489,642646,2701233,SHIPPED,1992-12-08 16:15:02,
394f686b-6793-4054-b16d-da99321cb253,passenger flange ELE,ELECTRICAL,6467,747193,3022896,SHIPPED,1989-02-23 22:49:33,
c12dd7d6-d252-4722-905c-0d51062ef036,Passenger joint ele 001,ELECTRICAL,7957,153724,4918840,SHIPPED,2002-12-11 07:13:00,
01b7d53d-e989-4dc1-ae56-4e93e594ab2f,roof piston ELE,ELECTRICAL,2489,917879,1694239,RECEIVED,2021-09-29 18:31:08,
fc9cb94c-afd6-452e-a9ed-eb5dabe338d6,Cabin_casing_nav,NAVIGATION,7957,459442,9941999,RECEIVED,2010-03-28 10:38:32,
d765d1e8-31e2-4d9f-9549-3968bbae237c,bed bearing ELE 001,ELECTRICAL,2489,708302,508219,PENDING,2022-09-07 23:41:07,Jane Doe
792a8a7c-8f77-493d-9b6c-9723da7adc9f,Driver_flange_ele_002,ELECTRICAL,6467,581865,3766089,PENDING,2018-09-13 14:40:16,Michael Scott
58662311-40bb-4008-b1da-e0c036c13cb2,Driver_pump_hyd,HYDRAULIC,7957,999158,6952816,PENDING,2003-12-26 10:49:40,jane.doe
1e8be06e-e6a7-408b-8421-af5e4aa2ce86,engine-bay wheel TRA,TRANSMISSION,1484,535661,6927771,RECEIVED,2010-01-08 02:44:03,
ecf5f0b4-b98e-4d81-a138-f78b6b58ba5e,passenger joint ELE 002,ELECTRICAL,1484,603276,8736886,PENDING,2003-12-17 23:43:40,"Bolton, Michael"
a2ca820e-4b3e-45a8-9e54-2cbda4683306,engine-bay_wheel_TRA,TRANSMISSION,1783,377002,9429158,PENDING,2004-12-03 22:44:06,"Feynman, Richard"
01fbd702-d75f-47c7-920c-9ac254636c2a,Cabin wiring ele,ELECTRICAL,1998,219197,3395842,SHIPPED,2019-06-22 14:09:15,
dc1dbcf7-8f80-47ae-ba47-7963170947bd,Driver filter nav,NAVIGATION,7957,486243,1070352,SHIPPED,2003-03-05 19:14:35,
0319211b-f971-4f01-acaa-7209363e8901,Passenger_plug_tra,TRANSMISSION,6467,261841,5705207,ORDERED,2003-11-14 05:10:05,
8ebc95e4-dacc-4bbe-bd38-6f2c97bf28b4,Wheel-well_filter_tra,TRANSMISSION,7957,485864,9375077,ORDERED,1993-10-13 20:40:36,
6316c2cd-6258-45de-bd29-404f1db74e9e,wheel-well bolt bracket ELE,ELECTRICAL,1998,943659,3085055,PENDING,2014-11-12 04:14:11,michael.scott
49728e2c-040a-43db-a770-07b0f3c89469,roof_o-ring_NAV,NAVIGATION,1484,349776,7838873,ORDERED,2018-02-17 06:53:57,
1ed4cb68-a08f-4f9a-a1c5-fd5dda1d4ed3,driver_casing_NAV,NAVIGATION,1998,554152,133317,PENDING,2002-10-17 05:33:47,Richard Feynman
d0a7f004-1b45-4683-b7ef-4e349a7bef53,Cabin casing nav,NAVIGATION,1484,624547,6669914,PENDING,2015-01-25 02:24:19,"Feynman, Richard"
a4ca58ad-76f9-42c0-9503-69fde81ffe5e,cabin_wiring_NAV,NAVIGATION,7957,256928,8911561,ORDERED,2001-05-28 22:01:21,
ded31088-9b77-4d87-b8d6-86219b5787b8,roof_piston_ELE,ELECTRICAL,6467,352084,3778069,RECEIVED,1993-06-21 12:19:09,
4f710262-9a3e-4480-9c33-c6bafd081dc5,Bed drain ele,ELECTRICAL,7957,485864,4651828,PENDING,2016-06-03 22:00:41,racecar.palindrome
3154d48d-5091-4286-92b9-edf37d059ae1,Wheel-well_screw_holder_hyd,HYDRAULIC,1484,242235,9224398,RECEIVED,1995-08-22 07:22:32,
7b768dd0-3bf6-406f-8a2c-2ddfa91bd689,driver filter NAV,NAVIGATION,6467,536764,5072026,PENDING,2012-05-26 08:33:13,Racecar Palindrome
8ecac611-0c34-4f91-9c2f-cea8c9a72f29,bed pump HYD,HYDRAULIC,7957,113136,6448202,ORDERED,2000-05-10 11:39:03,
d4b79f3f-9c87-48c5-a468-509736557878,Roof_tank_tra,TRANSMISSION,7957,618594,7479112,RECEIVED,1993-08-23 10:37:04,
acfeee5e-3e3d-4d30-a845-5e6c87783360,driver_wiring_ELE,ELECTRICAL,3333,420302,3686640,SHIPPED,2016-07-20 22:34:09,
6caf469a-2d8f-449c-9a6e-209faf03e5e2,Roof piston ele,ELECTRICAL,1783,740375,6476452,PENDING,2008-05-03 23:31:20,John Doe
2c215ff6-41d3-4ae5-ba84-2f0bf3ae0075,bed bearing ELE 002,ELECTRICAL,2489,568578,891027,SHIPPED,1996-01-22 19:37:08,
cafef851-35b2-411f-b121-05f8efb9f5cb,roof screw HYD,HYDRAULIC,2489,221292,2044143,SHIPPED,2010-09-25 04:12:34,
72d35fc9-ed0b-4853-aac8-de84b48ce1a0,Bed_bearing_ele_002,ELECTRICAL,2489,755104,7906634,RECEIVED,2003-11-22 19:08:40,
0287b6f4-e326-4661-878a-821b443325f9,roof o-ring NAV,NAVIGATION,2489,386147,5723541,ORDERED,2014-07-13 21:13:03,
1f8a291e-8900-46fb-934a-6f3a8465ff09,cabin casing NAV,NAVIGATION,1998,294383,193152,RECEIVED,2020-03-02 20:16:05,
7899407c-0070-4877-abab-8435f3af023f,roof tank TRA,TRANSMISSION,1783,204429,6328602,RECEIVED,2002-06-08 05:47:02,
1e8be06e-e6a7-408b-8421-af5e4aa2ce86,engine-bay wheel TRA,TRANSMISSION,1484,535661,6927771,PENDING,2009-12-28 02:14:56,"Feynman, Richard"
af1ef6d1-59e0-4f0c-8d07-77078dc79608,passenger_flange_ELE,ELECTRICAL,1783,825129,2008246,PENDING,2024-05-17 02:06:07,doug.unicorn
a31c8e4c-bded-488a-b013-c491fc7b133d,roof_o-ring_NAV,NAVIGATION,1484,552320,7248401,ORDERED,2011-11-28 05:48:56,
a8e27448-8bf3-4bc2-a84c-83a1ddbedb6f,Roof o-ring nav,NAVIGATION,1998,219197,6857036,RECEIVED,1988-08-26 18:08:29,
4842eeb6-196a-4f3c-87f7-bd35a2770d6c,Driver wiring ele,ELECTRICAL,1998,422332,3067459,ORDERED,2010-11-18 21:47:54,
8545c2bd-a420-4e44-9e25-80f4b3c2ea26,Engine-bay wheel tra,TRANSMISSION,7957,459442,1486941,RECEIVED,1992-07-08 16:25:48,
0e967ce3-efa6-41ee-a683-1af6a02054cd,driver casing NAV,NAVIGATION,7957,351858,3041806,PENDING,2008-10-20 11:06:38,"Doe, Jane"
8b6f54e3-5bae-4c37-89d3-c1e3ef62a7b9,Roof_o-ring_nav,NAVIGATION,2489,299721,863895,SHIPPED,1990-11-08 07:50:04,
5859c84d-adfa-4ebc-9d0a-486bbb9850db,Passenger drain ele,ELECTRICAL,6467,123039,6163336,RECEIVED,1998-10-11 22:36:56,
4973778d-3b7c-45f2-910b-c3950ed03e67,driver flange TRA,TRANSMISSION,7957,952758,4040879,ORDERED,2004-01-17 16:38:19,
7899407c-0070-4877-abab-8435f3af023f,roof tank TRA,TRANSMISSION,1783,204429,6328602,ORDERED,2002-05-31 18:51:39,
85214fdf-4026-4fd4-85b0-4d81148bab10,Passenger_joint_ele_002,ELECTRICAL,7957,324400,7589759,PENDING,2002-12-14 02:41:35,John Doe
c253fbd0-858d-40c1-8796-21e8f2c87691,driver_o-ring_HYD,HYDRAULIC,3333,727588,5109344,SHIPPED,1991-06-24 03:43:09,
bb31e673-b32e-4933-8ea9-972fdd03b00d,Wheel-well_plug_hyd,HYDRAULIC,3333,261486,1512298,SHIPPED,2003-12-17 05:20:13,
5c01b264-809e-4f68-a231-ae977c1aaed0,engine-bay piston ELE,ELECTRICAL,2489,758657,6899569,RECEIVED,2019-04-13 05:42:04,
75177c02-c21f-470b-a803-f33ae0f7bb11,roof_screw_HYD,HYDRAULIC,1484,801304,4669938,SHIPPED,2017-04-18 12:04:42,
4d896880-357d-4637-8c07-a1b911ea9f42,Wheel-well_screw_holder_hyd,HYDRAULIC,1783,168435,647431,RECEIVED,1989-01-12 19:31:24,
6fefa6c9-9e05-4a8e-b988-47a74165e3a8,wheel-well wiring ELE,ELECTRICAL,1484,443240,1932793,ORDERED,2024-10-06 17:16:34,
dbcec22f-9734-4339-9893-54753830faf4,Cabin wiring nav,NAVIGATION,2489,585636,6206598,PENDING,1995-08-24 12:28:46,michael.scott
1a957dee-6268-4db3-af40-4d7eb8bdb82f,bed casing ELE,ELECTRICAL,7957,858420,7878717,ORDERED,1997-04-12 02:15:32,
9b585424-311c-4ddd-b477-8064b8c5db39,Wheel-well_wiring_nav,NAVIGATION,1484,480341,132541,ORDERED,2019-05-27 10:02:50,
fcd568fd-a7ad-4323-a038-eb70164619ac,passenger_wiring_ELE,ELECTRICAL,2489,424735,4236925,RECEIVED,1991-11-04 10:55:44,
600e4419-8785-4bd8-af56-1a06519f7f36,passenger_bearing_ELE,ELECTRICAL,1998,878722,2263081,PENDING,1999-05-22 19:32:11,"Unicorn, Doug"
7932fd5c-e441-482d-8b09-03aeb5de7c3f,Roof drain hyd,HYDRAULIC,7957,140100,7340162,RECEIVED,2018-07-22 07:32:12,
